"ID","Name","Active","Type","IsCommercial","SiteSourceMultiplierOverride","ChargesRCC","FuelSurcharge","PurchasedEnergyAdj","PCE","CO2","CustomerChg","DemandCharge","Block1","Block2","Block3","Block4","Block5","Rate1","Rate2","Rate3","Rate4","Rate5","BuybackRate","Notes"
507,"AVEC-Minto - Commercial - Lg",1,1,1,,0,0.19,,,1.80,45.00,45.00,1500,,,,,0.12,0.04,,,,0.15,"AVEC Rate Schedule updated Jan 2018"
508,"AVEC-Mt.Village - Commercial - Lg",1,1,1,,0,0.17,,,1.80,45.00,45.00,1500,,,,,0.12,0.04,,,,0.21,"AVEC Rate Schedule updated Jan 2018"
509,"AVEC-New Stuyahok - Commercial - Lg",1,1,1,,0,0.25,,,1.80,45.00,45.00,1500,,,,,0.12,0.04,,,,0.23,"AVEC Rate Schedule updated Jan 2018"
510,"AVEC-Nightmute - Commercial - Lg",1,1,1,,0,0.17,,,1.80,45.00,45.00,1500,,,,,0.12,0.04,,,,0.17,"AVEC Rate Schedule updated Jan 2018, wind surcharge included as purchased energy adjustment; see Toksook Bay on AVEC schedule"
511,"AVEC-Noatak - Commercial - Lg",1,1,1,,0,0.44,,,1.80,45.00,45.00,1500,,,,,0.12,0.04,,,,0.44,"AVEC Rate Schedule updated Jan 2018"
512,"AVEC-Noorvik - Commercial - Lg",1,1,1,,0,0.18,,,1.80,45.00,45.00,1500,,,,,0.12,0.04,,,,0.27,"AVEC Rate Schedule updated Jan 2018"
513,"AVEC-Nulato - Commercial - Lg",1,1,1,,0,0.21,,,1.80,45.00,45.00,1500,,,,,0.12,0.04,,,,0.24,"AVEC Rate Schedule updated Jan 2018"
514,"AVEC-Nunapitchuk/Kasig - Commercial - Lg",1,1,1,,0,0.18,0.01,,1.80,45.00,45.00,1500,,,,,0.12,0.04,,,,0.20,"AVEC Rate Schedule updated Jan 2018; includes wind surcharge as purchased energy adjustment"
515,"AVEC-Old Harbor - Commercial - Lg",1,1,1,,0,0.19,,,1.80,45.00,45.00,1500,,,,,0.12,0.04,,,,0.20,"AVEC Rate Schedule updated Jan 2018"
516,"AVEC-Pilot Station - Commercial - Lg",1,1,1,,0,0.21,,,1.80,45.00,45.00,1500,,,,,0.12,0.04,,,,0.18,"AVEC Rate Schedule updated Jan 2018"
517,"AVEC-Quinhagak - Commercial - Lg",1,1,1,,0,0.16,,,1.80,45.00,45.00,1500,,,,,0.12,0.04,,,,0.16,"AVEC Rate Schedule updated Jan 2018; includes wind surcharge"
518,"AVEC-Russian Mission - Commercial - Lg",1,1,1,,0,0.21,,,1.80,45.00,45.00,1500,,,,,0.12,0.04,,,,0.22,"AVEC Rate Schedule updated Jan 2018"
519,"AVEC-Savoonga - Commercial - Lg",1,1,1,,0,0.18,0.01,,1.80,45.00,45.00,1500,,,,,0.12,0.04,,,,0.22,"AVEC Rate Schedule updated Jan 2018; includes wind surchargeas purchased power adjustment"
520,"AVEC-Scammon Bay - Commercial - Lg",1,1,1,,0,0.19,,,1.80,45.00,45.00,1500,,,,,0.12,0.04,,,,0.22,"AVEC Rate Schedule updated Jan 2018;"
521,"AVEC-Selawik - Commercial - Lg",1,1,1,,0,0.19,,,1.80,45.00,45.00,1500,,,,,0.12,0.04,,,,0.21,"AVEC Rate Schedule updated Jan 2018; includes wind surcharge as purchased power adjustment"
522,"AVEC-Shageluk - Commercial - Lg",1,1,1,,0,0.22,,,1.80,45.00,45.00,1500,,,,,0.12,0.04,,,,0.17,"AVEC Rate Schedule updated Jan 2018"
523,"AVEC-Shaktoolik - Commercial - Lg",1,1,1,,0,0.15,0.03,,1.80,45.00,45.00,1500,,,,,0.12,0.04,,,,0.13,"AVEC Rate Schedule updated Jan 2018; includes wind surcharge as power cost adjustment"
524,"AVEC-Shishmaref - Commercial - Lg",1,1,1,,0,0.19,,,1.80,45.00,45.00,1500,,,,,0.12,0.04,,,,0.29,"AVEC Rate Schedule updated Jan 2018"
525,"AVEC-Shungnak - Commercial - Lg",1,1,1,,0,0.24,,,1.80,45.00,45.00,1500,,,,,0.12,0.04,,,,0.33,"AVEC Rate Schedule updated Jan 2018"
526,"AVEC-St.Mary's/Adref/Pitkas - Commercial - Lg",1,1,1,,0,0.19,,,1.80,45.00,45.00,1500,,,,,0.12,0.04,,,,0.18,"AVEC Rate Schedule updated Jan 2018"
527,"AVEC-St.Michael - Commercial - Lg",1,1,1,,0,0.18,,,1.80,45.00,45.00,1500,,,,,0.12,0.04,,,,0.23,"AVEC Rate Schedule updated Jan 2018"
528,"AVEC-Stebbins - Commercial - Lg",1,1,1,,0,0.18,,,1.80,45.00,45.00,1500,,,,,0.12,0.04,,,,0.19,"AVEC Rate Schedule updated Jan 2018"
529,"AVEC-Teller - Commercial - Lg",1,1,1,,0,0.18,,,1.80,45.00,45.00,1500,,,,,0.12,0.04,,,,0.23,"AVEC Rate Schedule updated Jan 2018"
530,"AVEC-Togiak - Commercial - Lg",1,1,1,,0,0.20,,,1.80,45.00,45.00,1500,,,,,0.12,0.04,,,,0.20,"AVEC Rate Schedule updated Jan 2018"
531,"AVEC-Toksook Bay - Commercial - Lg",1,1,1,,0,0.17,0.02,,1.80,45.00,45.00,1500,,,,,0.12,0.04,,,,0.17,"AVEC Rate Schedule updated Jan 2018; includes wind surcharge as purchased energy adjustment"
532,"AVEC-Tununak - Commercial - Lg",1,1,1,,0,0.17,,,1.80,45.00,45.00,1500,,,,,0.12,0.04,,,,0.17,"AVEC Rate Schedule updated Jan 2018; includes wind surcharge as purchased energy adjustment"
533,"AVEC-Wales - Commercial - Lg",1,1,1,,0,0.24,,,1.80,45.00,45.00,1500,,,,,0.12,0.04,,,,0.31,"AVEC Rate Schedule updated Jan 2018"
534,"Barrow Utilities & Electric-elec - Commercial - Lg",1,1,1,,0,,,,1.32,15.15,,,,,,,0.11,,,,,,"7/2017 for Residential and Commercial Single Phase; Schedule A"
535,"Barrow Utilities & Electric-gas - Commercial - Lg",1,2,1,,0,,,,,22.84,,55,,,,,0.00,0.32,,,,,"7/2017"
536,"Beaver Village - Commercial - Lg",1,1,1,,0,,,,2.30,0.00,,,,,,,0.90,,,,,,"AEA report updated Jan 2018; CO2 from FY92"
537,"Bethel  - Commercial - Lg",1,1,1,,1,0.24,,,1.50,45.00,45.00,1500,,,,,4.9e-03,4.9e-03,,,,,"AVEC took over Bethel Utilities in May 2014;  updated Jan 2018"
538,"Bettles- APT - Commercial - Lg",1,1,1,,1,,,,1.90,156.61,43.18,,,,,,0.63,,,,,,"updated Jan 2018 APT report - reported rate per kwh includes COPA and RCC so I have deleted RCC charge here"
539,"Birch Creek Utilities - Commercial - Lg",0,1,1,,0,,,,2.70,,,,,,,,0.60,,,,,,"from 1993 APUC utility report; CO2 from PCEStatistics from Alaska Energy Authority (DCRA).  Carried forward the rate rom 6/5/11 library, since no response from utility and no report from AEA about them, they are listed as inactive now."
540,"Buckland, City of - Commercial - Lg",1,1,1,,0,,,,1.70,,,,,,,,0.47,,,,,,"AEA report for residential  updated Jan 2018"
541,"Central Electric - Commercial - Lg",1,1,1,,1,,,,2.20,0.00,,,,,,,0.60,,,,,,"AEA for residential updated Jan 2018; Now called Gold Country Energy;  CO2 from PCEStatistics from Alaska Energy Authority (DCRA)"
542,"Chalkyitsik Village Energy - Commercial - Lg",1,1,1,,0,,,,1.80,,,,,,,,0.95,,,,,,"AEA updated Jan 2018; CO2 from PCEStatistics from Alaska Energy Authority (DCRA)"
543,"Chenega Bay - Commercial - Lg",1,1,1,,0,,,,1.80,,,,,,,,0.66,,,,,,"AEA updated Jan 20187for residential; CO2 from PCEStatistics from Alaska Energy Authority (DCRA)"
544,"Chignik Lake Electric Utility - Commercial - Lg",1,1,1,,0,,,,2.40,5.00,,,,,,,0.85,,,,,,"updated Jan 2018 AEA"
545,"Chignik, City of - Commercial - Lg",1,1,1,,0,,,,3.60,0.00,,,,,,,0.43,,,,,,"AEA updated Jan 2018 for residential;"
546,"Chistochina-APT - Commercial - Lg",1,1,1,,1,,,,1.60,156.61,43.18,,,,,,0.56,,,,,,"updated Jan 2018 APT report"
547,"Chitina Electric - Commercial - Lg",1,1,1,,0,,,,2.40,25.00,,,,,,,0.65,,,,,,"updated Jan 2018  AEA report"
548,"Chugach Electric - Commercial - Lg",1,1,1,,1,0.06,6.23e-03,,1.10,55.00,19.04,,,,,,0.04,,,,,0.04,"Commercial Large Secondary Service; Rates updated Jan 2018 from Chugach website: rates in effect for Anchorage, Hope, Moose Pass Whittier, Girdwood;  Purchased power ncludes both purchased power and Fire island Wind Renewable Energy Adjustment; gross revenue tax of $.0005 is added to fuel surcharge as well"
549,"Circle Elec Utility - Commercial - Lg",1,1,1,,0,,,,1.80,,,,,,,,0.71,,,,,,"AEA for residential rates updated Jan 2018"
550,"Coffman Cove-APT - Commercial - Lg",1,1,1,,0,,,,1.60,156.61,7.78,,,,,,0.19,,,,,,"updated Jan 2018 APT report - price includes COPA and RCC"
551,"Copper Valley Electric Assn 1 - Commercial - Lg",1,1,1,,0,0.17,,,1.60,100.00,12.00,10000,,,,,0.06,0.04,,,,0.10,"Glennallen, Copper Center; 1/2018 website ;  Fuel surcharge is based on average of 12 months for fuel charge plus G&T minus heat revenue  Charge per kWh This breakdown was instituted by GVEA in June 2012.  CO2 from combination of Glennallen and Valdez and Solomon Gulch generation."
552,"Copper Valley Electric Assn 2 - Commercial - Lg",1,1,1,,0,0.17,,,1.60,100.00,12.00,25000,,,,,0.05,0.01,,,,0.10,"Valdez; 7/2017 website ;  Fuel surcharge here includes twelve month average of fuel charge plus generation and transmission minus heat revenue credit. This breakdown was instituted in June 2012.  CO2 from combination of Glennallen and Valdez and Solomon Gulch generation."
553,"Cordova Electric - Commercial - Lg",1,1,1,,0,,,,1.50,60.00,8.57,5000,20000,,,,0.20,0.18,0.15,,,,"Cordova Electric schedule effective 3/2015 still in effect updated Jan 2018"
554,"Craig-APT - Commercial - Lg",1,1,1,,0,,,,1.60,156.61,7.78,,,,,,0.19,,,,,,"updated Jan 2018  APT report - rate quoted in report includes COPA and RCC so RCC charge is dropped here."
555,"Diomede Joint Utilities - Commercial - Lg",1,1,1,,0,,,,2.30,35.00,,,,,,,0.65,,,,,,"AEIDC for residential updated Jan 2018;  CO2 from PCEStatistics from Alaska Energy Authority (DCRA)"
556,"Dot Lake-APT - Commercial - Lg",1,1,1,,0,,,,1.50,156.61,10.83,,,,,,0.30,,,,,,"updated Jan 2018 APT report - rate quoted in report includes COPA and RCC so RCC charge is dropped here."
557,"Eagle Village-APT- Commercial - Lg",1,1,1,,0,,,,1.50,156.61,43.18,,,,,,0.60,,,,,,"APT updated Jan 2018; COPA and RCC is included in base rate          

A3 Bulk Power Rates for Large Customers
(a)	The customer consumes more than 7,500 kwh per month for three consecutive months and/or;
(b)	The customer registers a recorded peak demand of 20 kw or more for three consecutive months.
©	The customer purchases a minimum of 250,000 kwh of energy within the proceeding 12 months"
558,"Egegik Light & Power - Commercial - Lg",1,1,1,,0,,,,2.00,0.00,,,,,,,0.65,,,,,,"AEA updated Jan 2018 for residential;  -  CO2 from PCEStatistics from Alaska Energy Authority (DCRA)"
559,"AVEC - Ekwok - Commercial - Lg",1,1,1,,0,0.25,,,2.90,45.00,45.00,1500,,,,,0.12,0.04,,,,0.19,"AVECupdated Jan 2018; In 2012 was first listed as AVEC"
560,"Elfin Cove Electric - Commercial - Lg",1,1,1,,0,,,,2.00,,,,,,,,0.64,,,,,,"AEA updated Jan 2018 for residential;  -  CO2 from PCEStatistics from Alaska Energy Authority (DCRA)"
561,"Enstar Natural Gas - G3",1,2,1,,1,0.82,,,,120.00,,,,,,,0.09,,,,,,"Rates are  from Enstar Website effective updated Jan 2018; CO2 is lbs/therm (12.1) estimated from ACE3 figures;  Fuel Surcharge is actually Gas Cost Adjustment which is the figure ENSTAR changes each January; RCC of .223% .  This  rate is for customers throughout the service area - Anchorage, Big Lake, Chugiak-EagleRiver Eklutna, Girdwood, Houston, Indian, Kenai, Knik, Nikiski, Palmer, Peters Creek Portage, Sterling, Soldotna, Wasilla,Whittier"
562,"Evansville-APT - Commercial - Lg",1,1,0,,0,,,,1.60,156.61,43.18,,,,,,0.63,,,,,," same as Bettles  updated Jan 2018 APT report - reported rate per kwh includes COPA and RCC so I have deleted RCC charge here"
563,"Fairbanks Natural Gas - Commercial - Lg",1,2,1,,1,,,,,72.00,,,,,,,2.07,,,,,,"Rates from Fairbanks Natural Gas rate schedule from website updated Jan 2018 but listed as temporary basis effective August 2017"
564,"False Pass Electric - Commercial - Lg",1,1,1,,0,,,,2.80,,,,,,,,0.44,,,,,,"AEA updated Jan 2018;  -  CO2 from PCEStatistics from Alaska Energy Authority (DCRA)"
565,"G&K, Inc - Commercial - Lg",1,1,1,,1,,,,1.60,12.50,7.05,,,,,,0.66,,,,,,"Cold Bay; AEA updated Jan 2018; CO2 from PCE Statistics from Alaska Energy Authority (DCRA)"
566,"Galena Electric Utility - Commercial - Lg",1,1,1,,0,,,,1.60,11.20,,,,,,,0.67,,,,,,"AEA for residential  updated Jan 2018"
567,"Golden Valley Electric - Com- Lg GS2S",1,1,1,,1,0.09,,,2.28,30.00,14.29,,,,,,0.06,,,,,0.07,"Rates from 11/2017; Fuel and Purchased Power Charges are combined under Fuel Surcharge            CO2 is based on addition of hydro from Bradley Lake (without hydro = 2.8)"
568,"Golovin, City of - Commercial - Lg",1,1,1,,0,,,,2.20,,,,,,,,0.38,,,,,,"from AEA updated Jan 2018 for residential"
569,"Gustavus Electric Company - Commercial - Lg",0,1,1,,0,,,,1.90,93.97,10.26,,,,,,0.36,,,,,,"updated Jan 2018- in 2015 it converted to APT and they say there are no large commercial customers;  CO2 from PCE Statistics from Alaska Energy Authority (DCRA)"
570,"Gwitchyaa Zhee Utility Co - Commercial - Lg",1,1,1,,1,,0.28,,2.00,0.00,,100,400,500,1000,,0.53,0.46,0.38,0.31,0.28,,"Fort Yukon; 2014 RCC Tariff"
571,"Haines-APT - Commercial - Lg",1,1,1,,0,,,,1.70,156.61,6.33,,,,,,0.20,,,,,,"updated Jan 2018 APT report - reported rate per kwh includes COPA and RCC so I have deleted RCC charge here"
572,"Healy Lake-APT - Commercial - Lg",0,1,1,,0,,,,1.50,156.61,43.18,,,,,,0.71,,,,,,"from 7/2017 APT report - reported rate per kwh includes COPA and RCC so I have deleted RCC charge here  No reported large commercial service on 1/2017"
573,"Hollis-APT - Commercial - Lg",1,1,1,,0,,,,1.60,156.61,7.78,,,,,,0.19,,,,,,"updated Jan 2018APT report - reported rate per kwh includes COPA and RCC so I have deleted RCC charge here"
574,"Homer Electric Assn - Commercial - Lg",1,1,1,,1,,0.07,,1.10,50.00,20.00,,,,,,0.09,,,,,0.06,"rates updated Jan 2018;  new rate structure; rates same for all communities served; minimum charge required ($19.30) isn't included here"
575,"Homer Electric Assn Remote - Commercial - Lg",0,1,1,,1,,,,1.50,40.00,7.73,3000,,,,,0.14,0.13,,,,0.06,"Halibut Cove, Port Graham, Seldovia, from website effective 7/2010; CO2 is estimated"
576,"Hughes Power & Light Co - Commercial - Lg",1,1,1,,0,,,,2.25,,,,,,,,0.71,,,,,,"updated Jan 2018 AEA for residential;  CO2 estimated because of lack of data from PCE Statistics from Alaska Energy Authority (DCRA)"
577,"Hydaburg-APT - Commercial - Lg",1,1,1,,0,,,,1.60,156.61,7.78,,,,,,0.19,,,,,,"updated Jan 2018 APT report - reported rate per kwh includes COPA and RCC so I have deleted RCC charge here"
578,"Igiugig Village Council - Commercial - Lg",1,1,1,,0,,,,2.50,5.00,,,,,,,0.90,,,,,,"AEA updated Jan 2018for residential; CO2 from PCE Statistics from Alaska Energy Authority (DCRA)"
579,"I-N-N Electric Cooperative, Inc - Commercial - Lg",1,1,1,,0,,,,1.60,19.50,,1000,15000,,,,0.52,0.49,0.43,,,,"Iliamna, New Halen; 7/2017; CO2 from PCE Statistics from Alaska Energy Authority (DCRA);"
580,"Inside Passage Electric Coop - Commercial - Lg",1,1,1,,1,,,,1.70,10.00,13.38,,,,,,0.59,,,,,,"Angoon, Hoonah, Kake, Kasaan, Klawock; 1/2018 , CO2 from average of all THREA generating plants from Alaska Energy Authority (DCRA); changed from THREA  to Inside Passage Electric in 2001"
581,"Ipnatchiaq Electrric Co - Commercial - Lg",1,1,1,,0,,,,1.80,19.25,,,,,,,0.71,,,,,,"Deering; updated Jan 2018 for residential;  CO2 from PCE Statistics from Alaska Energy Authority (DCRA)"
582,"Kasaan-APT - Commercial - Lg",1,1,1,,0,,,,1.50,156.61,7.78,,,,,,0.19,,,,,,"Thorne Bay: updated Jan 2018 APT report - reported rate per kwh includes COPA and RCC so I have deleted RCC charge here"
583,"Ketchikan, City of - Commercial - Lg",1,1,1,,0,0.00,,,6.0e-03,18.15,3.06,,,,,,0.09,,,,,,"From data sheet supplied by utility   7/2017 ; CO2 rate includes hydro from Ketchikan and Swan Lake      Customer Charge is $36.30 paid only April thru October so here it is allocated over whole year."
584,"King Cove, City of - Commercial - Lg",1,1,1,,0,,,,1.80,0.00,,,,,,,0.30,,,,,,"7/2017 for residential; ; CO2 from PCE Statistics from Alaska Energy Authority (DCRA)"
585,"Kipnuk Light Plant - Commercial - Lg",1,1,1,,1,,,,1.80,,,,,,,,0.32,,,,,,"updated Jan 2018 for residential; CO2 from PCE Statistics from Alaska Energy Authority (DCRA)"
586,"Klawock-APT - Commercial - Lg",1,1,1,,0,,,,1.60,156.61,7.78,,,,,,0.19,,,,,,"updated Jan 2018 APT report - reported rate per kwh includes COPA and RCC so I have deleted RCC charge here"
587,"Kobuk Valley Electric - Commercial - Lg",0,1,1,,0,0.24,,,2.20,45.00,45.00,1500,,,,,0.12,0.04,,,,,"AVEC for Shungnak 7/2017"
588,"Kodiak Electric Assn - Commercial - Lg",1,1,1,,0,,0.01,,0.27,50.00,5.67,20000,,,,,0.12,0.11,,,,,"updated Jan 2018 rate schedule; CO2 includes hydro from Terror Lake and oil from Kodiak; Kodiak, Port Lions"
589,"Kokhanok Village Council - Commercial - Lg",1,1,1,,0,,,,2.30,10.00,,,,,,,0.90,,,,,,"AEA  updated Jan 2018 for residential
This is an unregulated utility"
590,"Koliganek Village Council - Commercial - Lg",1,1,1,,0,,,,2.25,21.40,,,,,,,0.50,,,,,,"AIDEA database updated Jan 2018 for residential; CO2 estimated because of lack of data from PCEStatistics from Alaska Energy Authority (DCRA)."
591,"AVEC-Kotlik - Commercial - Lg",1,1,1,,0,0.19,,,2.90,45.00,45.00,1500,,,,,0.12,0.04,,,,0.23,"AVEC Rate Schedule updated Jan 2018"
592,"Kotzebue Electric Assn - Commercial - Lg",1,1,1,,0,0.19,,,1.60,75.00,2.84,,,,,,0.16,,,,,,"From  RCC 1/2015"
593,"Koyukuk, City of - Commercial - Lg",1,1,1,,0,,,,2.25,,,,,,,,0.95,,,,,,"AEA for residential, 1/2018; CO2 estimated because of lack of data"
594,"Kuiggluum Kallugvia - Commercial - Lg",1,1,1,,0,,,,3.80,,,,,,,,0.52,,,,,,"Kwethluk; AEIdC database updated Jan 2018;  CO2 from PCE Statistics from Alaska Energy Authority (DCRA)"
595,"Kwig Power Company - Commercial - Lg",1,1,1,,0,,,,3.50,,,,,,,,0.67,,,,,,"AEA for residential - updated Jan 2018;  CO2 from PCE Statistics from Alaska Energy Authority (DCRA)"
596,"Larsen Bay Electric - Commercial - Lg",1,1,1,,0,,,,0.25,0.00,,,,,,,0.41,,,,,,"AEA database  for residential updated Jan 2018;  CO2 from PCE Statistics from Alaska Energy Authority (DCRA) 1995"
597,"Levelock Electric Cooperativ - Commercial - Lg",1,1,1,,0,,,,2.80,0.00,,,,,,,0.85,,,,,,"AEA database  for residential 1/2018;  CO2 from PCE Statistics from Alaska Energy Authority (DCRA) 1995"
598,"Lime Village - Commercial - Lg",1,1,1,,1,,,,2.40,0.00,,,,,,,1.74,,,,,,"From AEA updated Jan 2018; CO2 from PCE Statistics from Alaska Energy Authority (DCRA)"
599,"Manakotak Power Company - Commercial - Lg",1,1,1,,0,,,,2.70,0.00,,,,,,,0.55,,,,,,"AEA database for residential - updted 1/2018; CO2 from PCE Statistics from Alaska Energy Authority (DCRA)"
600,"Manley Utility Co - Commercial - Lg",1,1,1,,1,,,,2.20,20.00,,,,,,,0.85,,,,,,"AEA database for residential - updated 1/2018; CO2 from PCE Statistics from Alaska Energy Authority (DCRA)"
601,"Matanuska Electric Assn. - Commercial - Lg",1,1,1,,1,0.00,0.07,,1.10,30.00,7.06,,,,,,0.07,,,,,0.07,"rates from MEA updated 1/2018  for 3 phase charges ;includes Eagle River, Chugiak, Palmer, Talkeetna, Wasilla, Willow;   there are sales tax charges in Palmer(3%), Wasilla (2.5%)and Houston (2%) and area within the Municipality of Anchorage has undergrounding surcharge of 2%"
602,"McGrath Light & Power - Commercial - Lg",1,1,1,,1,,,,1.70,,,,,,,,0.74,,,,,,"AEA database updated 1/2018 residential;CO2 from PCE Statistics from Alaska Energy Authority (DCRA)"
603,"Mentasta Lake-APT - Commercial - Lg",1,1,1,,0,,,,1.50,156.61,43.18,,,,,,0.56,,,,,,"updated 1/2018 APT report - reported rate per kwh includes COPA and RCC so I have deleted RCC charge here"
604,"Metlakatla Power & Light - Commercial - Lg",1,1,1,,0,,,,0.40,,,,,,,,0.09,,,,,,"Updated 1/2013; CO2 rate includes hydro generation"
605,"Middle Kuskokwim Electric Coop - Commercial - Lg",1,1,1,,1,,0.30,,2.40,59.50,76.50,1500,,,,,0.51,0.34,,,,,"Tarriff schedule from RCC for 2016; CO2 from PCE Statistics from Alaska Energy Authority (DCRA), averaged from total for the utility; Crooked Creek, Chuathbaluk, Red Devil, Sleetmute, Stony River;"
606,"Naknek - Commercial - Lg",1,1,1,,0,0.11,0.00,,1.50,100.00,10.00,1000,,,,,0.28,,,,,,"Naknek Electric schedule 6/1/2016"
607,"Napakiak - Commercial - Lg",1,1,1,,1,,,,3.70,0.00,,,,,,,0.69,,,,,,"AEAdatabase updated 1/2018 for residential;CO2 from PCE Statistics from Alaska Energy Authority (DCRA)"
608,"Napaskiak, Inc - Commercial - Lg",1,1,1,,0,,,,2.90,25.00,,,,,,,0.70,,,,,,"AEAdatabase updated 1/2018 for residential;CO2 from PCE Statistics from Alaska Energy Authority (DCRA)"
609,"Naterkaq Light Plant - Commercial - Lg",1,1,1,,0,,,,2.00,,,,,,,,0.49,,,,,,"Chefornak; AIDEA database updated 1/2018; CO2 estimated from PCE Statistics from Alaska Energy Authority (DCRA)"
610,"Naukiti-APT - Commercial - Lg",1,1,1,,0,,,,1.80,156.61,7.78,,,,,,0.19,,,,,,"updated 1/2018 APT report - reported rate per kwh includes COPA and RCC so I have deleted RCC charge here"
611,"Nelson Lagoon Electric Coop - Commercial - Lg",1,1,1,,0,,,,2.20,0.00,,,,,,,0.84,,,,,,"AIDEA database updated 1/2018 for residential; CO2 from PCE Statistics from Alaska Energy Authority (DCRA)"
612,"Nikolai Light & Power, City of - Commercial - Lg",1,1,1,,0,,,,2.00,,,,,,,,0.90,,,,,,"AEA database updated 1/2018 for residential; CO2 from PCE Statistics from Alaska Energy Authority (DCRA)"
613,"Nome Joint Utilities Systems - Commercial - Lg",1,1,1,,0,0.10,,,1.40,60.00,10.00,,,,,,0.15,,,,,,"From Nome Joint Utility 2/2018; l CO2 from PCE Statistics from Alaska Energy Authority (DCRA)"
614,"North Slope Borough Utilities - Commercial - Lg",1,1,1,,1,,,,2.00,15.00,,1000,10000,,,,0.20,0.30,0.35,,,,"NSB rate schedule updated 1/2018;  Nuiqsut has special rates because its electricity is generated by natural gas No charge for elder or handicapped customers, NSB assistance  $.20/kwh (1-300 kwh)"
615,"Northway-APT - Commercial - Lg",1,1,1,,0,,,,1.50,156.61,43.18,,,,,,0.59,,,,,,"updated 1/2018 APT report - reported rate per kwh includes COPA and RCC so I have deleted RCC charge here"
616,"Nunum Iqua Electric - Commercial - Lg",1,1,1,,0,,,,2.90,,,,,,,,0.39,,,,,,"AEA report updated 1/2018 for residential rates"
617,"Nushagak Electric Cooperative - Commercial - Lg",1,1,1,,0,0.16,,,1.50,75.00,20.00,,,,,,0.22,,,,,,"Dillingham and Aleknagik; Nushagak updated 1/2018; CO2 from PCE Statistics from Alaska Energy Authority (DCRA)"
618,"Ouzinkie, City of - Commercial - Lg",1,1,1,,0,,,,2.20,5.00,,,,,,,0.38,,,,,,"AEA database updated 1/2018 for residential; CO2 estimated from PCE Statistics from Alaska Energy Authority (DCRA)"
619,"Paxson Lodge, Inc - Commercial - Lg",0,1,1,,0,,,,1.72,,,,,,,,1.70,,,,,,"Phone call w/ Paxson Lodge by Ginny, 1/2010."
620,"Pedro Bay Village Council - Commercial - Lg",1,1,1,,0,,,,2.60,,,,,,,,0.81,,,,,,"AEA database updated 1/2018 for residential;  CO2 from PCE Statistics from Alaska Energy Authority (DCRA)"
621,"Pelican - Commercial - Lg",1,1,1,,0,,,,0.31,0.00,,,,,,,0.49,,,,,,"Pelican Utility Co. from AEA updated 1/2018 for residential; CO2 rates include hydro and oil generation"
622,"Perryville Electric Utility - Commercial - Lg",1,1,1,,0,,,,2.40,,,,,,,,0.95,,,,,,"AEA database updated 1/2018; CO2 from PCE Statistics from Alaska Energy Authority (DCRA)"
623,"Petersburg, City of - Commercial - Lg",1,1,1,,0,,,,0.01,28.00,3.10,30000,60000,,,,0.10,0.10,0.08,,,,"Rates from City of Petersburg  unchanged in 1/18 since 7/2015; CO2 rates include hydro from Tyee (based on sales rather than generation)"
624,"Pilot Point  - Commercial - Lg",1,1,1,,0,,,,2.00,10.00,,,,,,,0.60,,,,,,"AEA report updated 1/2018 for residential;"
625,"Platinum, City of - Commercial - Lg",1,1,1,,0,,,,2.40,,,,,,,,0.50,,,,,,"AEA report updated 1/2018 for residential;"
626,"Port Heiden, City of - Commercial - Lg",1,1,1,,0,,,,2.00,0.00,,,,,,,0.65,,,,,,"AEA report updated 1/2018 for residential;"
627,"Puvurnaq Power Company - Commercial - Lg",1,1,1,,0,,,,2.40,,,,,,,,0.65,,,,,,"AEA report updated 1/2018 for residential; Kongiganak"
628,"Ruby, City of - Commercial - Lg",1,1,1,,0,,,,2.10,5.00,,,,,,,0.75,,,,,," AEA report updated 1/2018 for residential;"
629,"Sand Point TDX - Commercial - Lg",1,1,1,,1,,,,1.70,6.68,,,,,,,0.44,,,,,,"AEA database updated 1/2018 for residential;  CO2 from PCE Statistics from Alaska Energy Authority (DCRA)"
631,"Seward, City of - Commercial - Lg",1,1,1,,0,,0.06,,1.10,43.02,23.24,200,,,,,0.07,0.02,,,,,"rates  from  City of Seward; 1/2018 ; Chugach Electric purchased energy costs vary monthly,  Purchased energy adjustment is average of summer and winter rates"
632,"Sitka, City & Borough - Commercial - Lg",1,1,1,,0,,,,3.0e-03,63.00,5.88,,,,,,0.14,,,,,,"updated 1/2018  from City of Sitka Electric Department internet site Large commercial includes demand charges for over 25kW; CO2 rates include hydro"
633,"Skagway-APT - Commercial - Lg",1,1,1,,0,,,,0.96,156.61,6.33,,,,,,0.19,,,,,,"updated 1/2018  APT report - reported rate per kwh includes COPA and RCC so I have deleted RCC charge here"
634,"Slana-APT - Commercial - Lg",1,1,1,,0,,,,1.50,156.61,43.18,,,,,,0.56,,,,,,"updated 1/2018  APT report - reported rate per kwh includes COPA and RCC so I have deleted RCC charge here"
635,"St. George Electric Utility - Commercial - Lg",1,1,1,,0,,,,1.80,0.00,,,,,,,1.00,,,,,,"updated 1/2018  from AEA database for residential"
636,"St. Paul, City of - Commercial - Lg",1,1,1,,0,,,,1.60,0.00,,,,,,,0.42,,,,,,"updated 1/2018  from AEA database for residential"
637,"Stevens Village - Commercial - Lg",1,1,1,,0,,,,2.40,,,,,,,,1.07,,,,,,"AIDEA database updated 1/2018"
